timestamp,pid,process_name,cpu_percent,memory_percent,risk_score,severity,message
2026-09-15 11:10:28,707,WiFiAgent,2.6,0.1708984375,80,HIGH,Suspicious process behavior detected.
2026-09-15 11:10:28,730,Spotify,1.0,0.7656097412109375,80,HIGH,Suspicious process behavior detected.
2026-09-15 11:10:28,755,Grammarly Desktop,2.4,0.62408447265625,80,HIGH,Suspicious process behavior detected.
2026-09-15 11:10:29,916,com.apple.WebKit.WebContent,0.1,0.7318496704101562,80,HIGH,Suspicious process behavior detected.
2026-09-15 11:10:29,957,Google Chrome,7.9,2.3433685302734375,80,HIGH,Suspicious process behavior detected.
2026-09-15 11:10:29,963,Google Chrome Helper,25.3,0.9775161743164062,80,HIGH,Suspicious process behavior detected.
2026-09-15 11:10:29,964,Google Chrome Helper,0.5,0.7051467895507812,80,HIGH,Suspicious process behavior detected.
2026-09-15 11:10:29,2672,Google Chrome Helper (Renderer),22.0,6.2320709228515625,80,HIGH,Suspicious process behavior detected.
2026-09-15 11:10:29,2826,Code,0.1,1.1091232299804688,80,HIGH,Suspicious process behavior detected.
2026-09-15 11:10:29,2835,Code Helper (Renderer),0.3,4.113578796386719,80,HIGH,Suspicious process behavior detected.
2026-09-15 11:10:29,3034,Code Helper (Plugin),0.2,1.4307022094726562,80,HIGH,Suspicious process behavior detected.
2026-09-15 11:10:29,9069,searchpartyuseragent,0.8,0.14591217041015625,80,HIGH,Suspicious process behavior detected.
2026-09-15 11:10:29,13781,Google Chrome Helper (Renderer),0.0,0.8775711059570312,80,HIGH,Suspicious process behavior detected.
2026-09-15 11:10:29,14735,python3.12,41.9,1.7164230346679688,80,HIGH,Suspicious process behavior detected.
2026-09-15 11:10:35,568,AXVisualSupportAgent,3.2,0.16384124755859375,80,HIGH,Suspicious process behavior detected.
2026-09-15 11:10:35,730,Spotify,0.2,1.0915756225585938,80,HIGH,Suspicious process behavior detected.
2026-09-15 11:10:35,755,Grammarly Desktop,3.4,0.6303787231445312,80,HIGH,Suspicious process behavior detected.
2026-09-15 11:10:35,916,com.apple.WebKit.WebContent,0.1,0.731658935546875,80,HIGH,Suspicious process behavior detected.
2026-09-15 11:10:35,932,com.apple.WebKit.WebContent,0.2,0.8037567138671875,80,HIGH,Suspicious process behavior detected.
2026-09-15 11:10:35,957,Google Chrome,10.6,2.3830413818359375,80,HIGH,Suspicious process behavior detected.
2026-09-15 11:10:35,963,Google Chrome Helper,33.1,0.9490966796875,80,HIGH,Suspicious process behavior detected.
2026-09-15 11:10:35,964,Google Chrome Helper,0.3,0.7175445556640625,80,HIGH,Suspicious process behavior detected.
2026-09-15 11:10:35,2672,Google Chrome Helper (Renderer),24.8,6.340217590332031,80,HIGH,Suspicious process behavior detected.
2026-09-15 11:10:35,2826,Code,0.1,1.1020660400390625,80,HIGH,Suspicious process behavior detected.
2026-09-15 11:10:35,2835,Code Helper (Renderer),0.3,3.8724899291992188,80,HIGH,Suspicious process behavior detected.
2026-09-15 11:10:35,3034,Code Helper (Plugin),0.3,0.7246017456054688,80,HIGH,Suspicious process behavior detected.
2026-09-15 11:10:36,13781,Google Chrome Helper (Renderer),0.0,1.0854721069335938,80,HIGH,Suspicious process behavior detected.
2026-09-15 11:10:36,14735,python3.12,42.3,1.4461517333984375,80,HIGH,Suspicious process behavior detected.
2026-09-15 11:10:42,568,AXVisualSupportAgent,2.9,0.1644134521484375,80,HIGH,Suspicious process behavior detected.
2026-09-15 11:10:42,730,Spotify,0.1,1.099395751953125,80,HIGH,Suspicious process behavior detected.
2026-09-15 11:10:42,755,Grammarly Desktop,2.6,0.655364990234375,80,HIGH,Suspicious process behavior detected.
2026-09-15 11:10:42,916,com.apple.WebKit.WebContent,0.1,0.7863998413085938,80,HIGH,Suspicious process behavior detected.
2026-09-15 11:10:42,930,com.apple.WebKit.WebContent,0.0,0.8886337280273438,80,HIGH,Suspicious process behavior detected.
2026-09-15 11:10:42,932,com.apple.WebKit.WebContent,0.1,0.8256912231445312,80,HIGH,Suspicious process behavior detected.
2026-09-15 11:10:42,957,Google Chrome,9.6,2.3515701293945312,80,HIGH,Suspicious process behavior detected.
2026-09-15 11:10:42,963,Google Chrome Helper,21.2,0.9408950805664062,80,HIGH,Suspicious process behavior detected.
